onset	duration	sample	value	gid
58.4697265625	n/a	59874	1111	0
58.4697265625	n/a	59874	1231	0
58.4697265625	n/a	59874	1311	1026
77.7890625	n/a	79657	2120	0
87.5625	n/a	89665	1312	1026
87.5625	n/a	89665	1351	4053
93.7763671875	n/a	96028	2120	0
111.4501953125	n/a	114126	1352	4053
111.4501953125	n/a	114126	1311	1076
124.328125	n/a	127313	2110	0
124.896484375	n/a	127895	1312	1076
124.896484375	n/a	127895	1311	1061
135.9375	n/a	139201	2120	0
140.5888671875	n/a	143964	1312	1061
140.5888671875	n/a	143964	1311	1058
150.22265625	n/a	153829	2110	0
150.796875	n/a	154417	1312	1058
150.796875	n/a	154417	1311	1119
159.896484375	n/a	163735	2110	0
160.46875	n/a	164321	1312	1119
160.46875	n/a	164321	1311	1173
169.8056640625	n/a	173882	2110	0
170.37890625	n/a	174469	1312	1173
170.37890625	n/a	174469	1311	1020
180.029296875	n/a	184351	2110	0
180.6015625	n/a	184937	1312	1020
180.6015625	n/a	184937	1311	1049
188.4375	n/a	192961	2110	0
223.46484375	n/a	228829	1312	1049
223.46484375	n/a	228829	1311	1213
230.69140625	n/a	236229	2110	0
231.265625	n/a	236817	1312	1213
231.265625	n/a	236817	1311	1145
242.955078125	n/a	248787	2110	0
243.5244140625	n/a	249370	1312	1145
243.5244140625	n/a	249370	1311	1229
251.4267578125	n/a	257462	2110	0
251.9951171875	n/a	258044	1312	1229
251.9951171875	n/a	258044	1321	4010
262.8740234375	n/a	269184	2110	0
263.4482421875	n/a	269772	1322	4010
263.4482421875	n/a	269772	1331	4035
276.5888671875	n/a	283228	2120	0
279.158203125	n/a	285859	1332	4035
279.158203125	n/a	285859	1311	1210
287.865234375	n/a	294775	2110	0
288.43359375	n/a	295357	1312	1210
288.43359375	n/a	295357	1311	1063
300.9453125	n/a	308169	2110	0
301.5146484375	n/a	308752	1312	1063
301.5146484375	n/a	308752	1351	4055
304.4970703125	n/a	311806	2120	0
308.51953125	n/a	315925	1352	4055
308.51953125	n/a	315925	1311	1068
314.216796875	n/a	321759	2110	0
314.7861328125	n/a	322342	1312	1068
314.7861328125	n/a	322342	1321	4000
