onset	duration	sample	value	gid
52.814453125	n/a	54083	1111	0
52.814453125	n/a	54083	1231	0
52.814453125	n/a	54083	1311	1170
60.9814453125	n/a	62446	2110	0
71.6220703125	n/a	73342	1312	1170
71.6220703125	n/a	73342	1351	4051
84.501953125	n/a	86531	2110	0
85.0712890625	n/a	87114	1352	4051
85.0712890625	n/a	87114	1311	1067
89.8701171875	n/a	92028	2110	0
90.4404296875	n/a	92612	1312	1067
90.4404296875	n/a	92612	1351	4053
98.845703125	n/a	101219	2120	0
102.8251953125	n/a	105294	1352	4053
102.8251953125	n/a	105294	1311	1073
111.1337890625	n/a	113802	2110	0
111.7060546875	n/a	114388	1312	1073
111.7060546875	n/a	114388	1311	1237
119.6611328125	n/a	122534	2110	0
120.234375	n/a	123121	1312	1237
120.234375	n/a	123121	1311	1191
127.8603515625	n/a	130930	2110	0
128.4326171875	n/a	131516	1312	1191
128.4326171875	n/a	131516	1311	1039
137.7568359375	n/a	141064	2110	0
138.3251953125	n/a	141646	1312	1039
138.3251953125	n/a	141646	1311	1066
146.1640625	n/a	149673	2110	0
146.736328125	n/a	150259	1312	1066
146.736328125	n/a	150259	1311	1006
153.369140625	n/a	157051	2110	0
153.9423828125	n/a	157638	1312	1006
153.9423828125	n/a	157638	1331	4020
159.7392578125	n/a	163574	2120	0
162.2119140625	n/a	166106	1332	4020
162.2119140625	n/a	166106	1311	1223
166.9228515625	n/a	170930	2110	0
167.498046875	n/a	171519	1312	1223
167.498046875	n/a	171519	1351	4048
172.69921875	n/a	176845	2120	0
175.65625	n/a	179873	1352	4048
175.65625	n/a	179873	1321	4013
182.5947265625	n/a	186978	2120	0
190.2060546875	n/a	194772	1322	4013
190.2060546875	n/a	194772	1311	1252
195.9140625	n/a	200617	2110	0
196.4873046875	n/a	201204	1312	1252
196.4873046875	n/a	201204	1311	1178
201.8984375	n/a	206745	2110	0
202.4716796875	n/a	207332	1312	1178
202.4716796875	n/a	207332	1311	1080
208.65234375	n/a	213661	2110	0
209.2265625	n/a	214249	1312	1080
209.2265625	n/a	214249	1311	1013
220.7294921875	n/a	226028	2120	0
224.22265625	n/a	229605	1312	1013
224.22265625	n/a	229605	1311	1126
232.34765625	n/a	237925	2110	0
232.9208984375	n/a	238512	1312	1126
232.9208984375	n/a	238512	1361	4046
239.7529296875	n/a	245508	2110	0
240.326171875	n/a	246095	1362	4046
240.326171875	n/a	246095	1321	4006
241.7119140625	n/a	247514	2120	0
247.4677734375	n/a	253408	1322	4006
247.4677734375	n/a	253408	1311	1030
256.2802734375	n/a	262432	2110	0
256.8525390625	n/a	263018	1312	1030
256.8525390625	n/a	263018	1311	1055
264.279296875	n/a	270623	2110	0
264.8544921875	n/a	271212	1312	1055
264.8544921875	n/a	271212	1311	1120
271.9384765625	n/a	278466	2110	0
272.513671875	n/a	279055	1312	1120
272.513671875	n/a	279055	1311	1081
278.7275390625	n/a	285418	2110	0
279.3037109375	n/a	286008	1312	1081
279.3037109375	n/a	286008	1311	1149
284.345703125	n/a	291171	2110	0
284.9189453125	n/a	291758	1312	1149
284.9189453125	n/a	291758	1311	1221
289.87109375	n/a	296829	2110	0
290.4404296875	n/a	297412	1312	1221
290.4404296875	n/a	297412	1311	1255
297.5693359375	n/a	304712	2110	0
298.1435546875	n/a	305300	1312	1255
298.1435546875	n/a	305300	1311	1200
303.013671875	n/a	310287	2110	0
303.583984375	n/a	310871	1312	1200
303.583984375	n/a	310871	1311	1012
311.4453125	n/a	318921	2110	0
312.0224609375	n/a	319512	1312	1012
