onset	duration	sample	value	gid
21.86328125	n/a	22389	1111	0
21.86328125	n/a	22389	1231	0
21.86328125	n/a	22389	1311	1127
31.150390625	n/a	31899	2110	0
37.248046875	n/a	38143	1312	1127
37.248046875	n/a	38143	1331	4034
48.6494140625	n/a	49818	2110	0
49.22265625	n/a	50405	1332	4034
49.22265625	n/a	50405	1331	4027
59.244140625	n/a	60667	2110	0
59.81640625	n/a	61253	1332	4027
59.81640625	n/a	61253	1311	1034
68.13671875	n/a	69773	2110	0
68.7060546875	n/a	70356	1312	1034
68.7060546875	n/a	70356	1311	1011
79.240234375	n/a	81143	2110	0
79.8125	n/a	81729	1312	1011
79.8125	n/a	81729	1311	1229
91.7919921875	n/a	93996	2110	0
92.3642578125	n/a	94582	1312	1229
92.3642578125	n/a	94582	1311	1157
109.927734375	n/a	112567	2110	0
110.4990234375	n/a	113152	1312	1157
110.4990234375	n/a	113152	1321	4008
124.86328125	n/a	127861	2120	0
130.193359375	n/a	133319	1322	4008
130.193359375	n/a	133319	1321	4017
139.90234375	n/a	143261	2110	0
140.4736328125	n/a	143846	1322	4017
140.4736328125	n/a	143846	1311	1029
156.576171875	n/a	160335	2110	0
157.1474609375	n/a	160920	1312	1029
157.1474609375	n/a	160920	1311	1121
166.7978515625	n/a	170802	2110	0
167.3681640625	n/a	171386	1312	1121
167.3681640625	n/a	171386	1351	4051
180.8125	n/a	185153	2120	0
188.568359375	n/a	193095	1352	4051
188.568359375	n/a	193095	1321	4013
199.5908203125	n/a	204382	2120	0
203.6494140625	n/a	208538	1322	4013
203.6494140625	n/a	208538	1311	1024
218.0595703125	n/a	223294	2110	0
218.6259765625	n/a	223874	1312	1024
218.6259765625	n/a	223874	1311	1099
226.5869140625	n/a	232026	2110	0
227.16015625	n/a	232613	1312	1099
227.16015625	n/a	232613	1311	1098
238.3251953125	n/a	244046	2110	0
238.896484375	n/a	244631	1312	1098
238.896484375	n/a	244631	1311	1080
247.2822265625	n/a	253218	2110	0
247.85546875	n/a	253805	1312	1080
247.85546875	n/a	253805	1321	4005
252.97265625	n/a	259045	2120	0
256.0927734375	n/a	262240	1322	4005
256.0927734375	n/a	262240	1311	1009
264.78515625	n/a	271141	2110	0
265.35546875	n/a	271725	1312	1009
265.35546875	n/a	271725	1311	1207
275.1533203125	n/a	281758	2110	0
275.7275390625	n/a	282346	1312	1207
275.7275390625	n/a	282346	1311	1027
286.3125	n/a	293185	2110	0
286.8837890625	n/a	293770	1312	1027
286.8837890625	n/a	293770	1331	4026
295.560546875	n/a	302655	2120	0
302.01171875	n/a	309261	1332	4026
302.01171875	n/a	309261	1311	1001
311.4560546875	n/a	318932	2110	0
312.0234375	n/a	319513	1312	1001
312.0234375	n/a	319513	1311	1236
326.20703125	n/a	334037	2110	0
326.822265625	n/a	334667	1312	1236
326.822265625	n/a	334667	1232	0
343.9111328125	n/a	352166	1231	0
343.9111328125	n/a	352166	1321	4006
360.5498046875	n/a	369204	2120	0
374.0263671875	n/a	383004	1322	4006
374.0263671875	n/a	383004	1311	1227
389.564453125	n/a	398915	2120	0
396.9423828125	n/a	406470	1312	1227
396.9423828125	n/a	406470	1311	1240
410.908203125	n/a	420771	2120	0
414.16015625	n/a	424101	1312	1240
414.16015625	n/a	424101	1311	1050
421.443359375	n/a	431559	2110	0
422.0126953125	n/a	432142	1312	1050
422.0126953125	n/a	432142	1311	1017
430.9072265625	n/a	441250	2110	0
431.4736328125	n/a	441830	1312	1017
431.4736328125	n/a	441830	1361	4048
438.7626953125	n/a	449294	2110	0
439.3310546875	n/a	449876	1362	4048
439.3310546875	n/a	449876	1321	4018
451.2109375	n/a	462041	2110	0
451.7802734375	n/a	462624	1322	4018
451.7802734375	n/a	462624	1311	1223
469.59375	n/a	480865	2120	0
471.2294921875	n/a	482540	1312	1223
471.2294921875	n/a	482540	1311	1117
482.537109375	n/a	494119	2110	0
483.107421875	n/a	494703	1312	1117
483.107421875	n/a	494703	1311	1077
493.064453125	n/a	504899	2110	0
493.6376953125	n/a	505486	1312	1077
493.6376953125	n/a	505486	1311	1151
506.763671875	n/a	518927	2110	0
507.3349609375	n/a	519512	1312	1151
507.3349609375	n/a	519512	1311	1131
516.736328125	n/a	529139	2110	0
517.3056640625	n/a	529722	1312	1131
517.3056640625	n/a	529722	1311	1180
526.080078125	n/a	538707	2110	0
526.6513671875	n/a	539292	1312	1180
526.6513671875	n/a	539292	1311	1067
539.9189453125	n/a	552878	2110	0
540.4912109375	n/a	553464	1312	1067
540.4912109375	n/a	553464	1311	1097
558.75	n/a	572161	2120	0
561.744140625	n/a	575227	1312	1097
561.744140625	n/a	575227	1361	4046
568.158203125	n/a	581795	2110	0
568.73046875	n/a	582381	1362	4046
568.73046875	n/a	582381	1331	4031
578.8486328125	n/a	592742	2110	0
579.419921875	n/a	593327	1332	4031
579.419921875	n/a	593327	1311	1214
591.4638671875	n/a	605660	2120	0
594.48046875	n/a	608749	1312	1214
594.48046875	n/a	608749	1311	1047
603.29296875	n/a	617773	2110	0
603.8642578125	n/a	618358	1312	1047
603.8642578125	n/a	618358	1311	1247
611.7646484375	n/a	626448	2110	0
612.3359375	n/a	627033	1312	1247
612.3359375	n/a	627033	1311	1059
620.8681640625	n/a	635770	2110	0
621.439453125	n/a	636355	1312	1059
621.439453125	n/a	636355	1311	1130
626.8037109375	n/a	641848	2120	0
628.966796875	n/a	644063	1312	1130
628.966796875	n/a	644063	1311	1219
636.251953125	n/a	651523	2110	0
636.8779296875	n/a	652164	1312	1219
636.8779296875	n/a	652164	1232	0
643.73828125	n/a	659189	1231	0
643.73828125	n/a	659189	1311	1146
652.619140625	n/a	668283	2110	0
703.744140625	n/a	720635	1312	1146
703.744140625	n/a	720635	1331	4023
714.810546875	n/a	731967	2110	0
715.3837890625	n/a	732554	1332	4023
715.3837890625	n/a	732554	1311	1114
723.6640625	n/a	741033	2110	0
724.2333984375	n/a	741616	1312	1114
724.2333984375	n/a	741616	1311	1140
733.322265625	n/a	750923	2110	0
733.890625	n/a	751505	1312	1140
733.890625	n/a	751505	1311	1248
745.8876953125	n/a	763790	2120	0
749.9052734375	n/a	767904	1312	1248
749.9052734375	n/a	767904	1311	1138
765.033203125	n/a	783395	2110	0
765.6064453125	n/a	783982	1312	1138
765.6064453125	n/a	783982	1311	1152
776.0458984375	n/a	794672	2110	0
776.6171875	n/a	795257	1312	1152
776.6171875	n/a	795257	1311	1176
784.8623046875	n/a	803700	2110	0
785.4306640625	n/a	804282	1312	1176
785.4306640625	n/a	804282	1311	1075
796.6376953125	n/a	815758	2120	0
798.53515625	n/a	817701	1312	1075
798.53515625	n/a	817701	1311	1205
806.1650390625	n/a	825514	2110	0
806.73828125	n/a	826101	1312	1205
806.73828125	n/a	826101	1311	1181
815.572265625	n/a	835147	2110	0
816.1435546875	n/a	835732	1312	1181
816.1435546875	n/a	835732	1321	4003
830.8359375	n/a	850777	2120	0
832.9208984375	n/a	852912	1322	4003
832.9208984375	n/a	852912	1311	1197
841.611328125	n/a	861811	2110	0
842.185546875	n/a	862399	1312	1197
842.185546875	n/a	862399	1311	1163
850.0595703125	n/a	870462	2110	0
850.6328125	n/a	871049	1312	1163
850.6328125	n/a	871049	1311	1073
859.7177734375	n/a	880352	2110	0
860.2890625	n/a	880937	1312	1073
860.2890625	n/a	880937	1311	1030
866.8583984375	n/a	887664	2110	0
867.4306640625	n/a	888250	1312	1030
867.4306640625	n/a	888250	1311	1086
875.2421875	n/a	896249	2110	0
875.8134765625	n/a	896834	1312	1086
875.8134765625	n/a	896834	1311	1095
887.2021484375	n/a	908496	2110	0
887.7734375	n/a	909081	1312	1095
887.7734375	n/a	909081	1311	1143
907.7734375	n/a	929561	2120	0
908.34375	n/a	930145	1312	1143
908.34375	n/a	930145	1321	4015
908.5615234375	n/a	930368	2120	0
913.169921875	n/a	935087	1322	4015
913.169921875	n/a	935087	1311	1253
922.15234375	n/a	944285	2110	0
922.7197265625	n/a	944866	1312	1253
922.7197265625	n/a	944866	1311	1161
934.15234375	n/a	956573	2110	0
934.7275390625	n/a	957162	1312	1161
934.7275390625	n/a	957162	1311	1058
942.3603515625	n/a	964978	2110	0
943.0224609375	n/a	965656	1312	1058
943.0224609375	n/a	965656	1232	0
1004.43359375	n/a	1028541	1231	0
1004.43359375	n/a	1028541	1311	1195
1013.97265625	n/a	1038309	2110	0
1016.5576171875	n/a	1040956	1312	1195
1016.5576171875	n/a	1040956	1311	1196
1029.15625	n/a	1053857	2110	0
1029.7294921875	n/a	1054444	1312	1196
1029.7294921875	n/a	1054444	1311	1213
1039.6279296875	n/a	1064580	2110	0
1051.51953125	n/a	1076757	1312	1213
1051.51953125	n/a	1076757	1311	1251
1062.69921875	n/a	1088205	2110	0
1063.2705078125	n/a	1088790	1312	1251
1063.2705078125	n/a	1088790	1341	4040
1074.474609375	n/a	1100263	2110	0
1112.5244140625	n/a	1139226	1342	4040
1112.5244140625	n/a	1139226	1311	1123
1132.525390625	n/a	1159707	2120	0
1133.095703125	n/a	1160291	1312	1123
1133.095703125	n/a	1160291	1311	1037
1142.0537109375	n/a	1169464	2120	0
1146.869140625	n/a	1174395	1312	1037
1146.869140625	n/a	1174395	1311	1053
1154.6875	n/a	1182401	2110	0
1155.2578125	n/a	1182985	1312	1053
1155.2578125	n/a	1182985	1311	1044
1165.7275390625	n/a	1193706	2120	0
1169.08984375	n/a	1197149	1312	1044
1169.08984375	n/a	1197149	1311	1019
1178.5029296875	n/a	1206788	2110	0
1179.07421875	n/a	1207373	1312	1019
1179.07421875	n/a	1207373	1341	4039
1190.58203125	n/a	1219157	2120	0
1193.53515625	n/a	1222181	1342	4039
1193.53515625	n/a	1222181	1311	1026
1198.990234375	n/a	1227767	2110	0
1199.5654296875	n/a	1228356	1312	1026
1199.5654296875	n/a	1228356	1311	1192
1207.173828125	n/a	1236147	2110	0
1207.744140625	n/a	1236731	1312	1192
1207.744140625	n/a	1236731	1311	1006
1215.82421875	n/a	1245005	2110	0
1216.3935546875	n/a	1245588	1312	1006
1216.3935546875	n/a	1245588	1311	1102
1226.0048828125	n/a	1255430	2110	0
1226.576171875	n/a	1256015	1312	1102
1226.576171875	n/a	1256015	1361	4044
1234.0849609375	n/a	1263704	2110	0
