onset	duration	sample	value	gid
129.494140625	n/a	132603	1111	0
129.494140625	n/a	132603	1231	0
129.494140625	n/a	132603	1311	1232
149.4970703125	n/a	153086	2120	0
150.078125	n/a	153681	1312	1232
150.078125	n/a	153681	1311	1152
159.0927734375	n/a	162912	2110	0
159.662109375	n/a	163495	1312	1152
159.662109375	n/a	163495	1311	1116
167.9287109375	n/a	171960	2110	0
168.5	n/a	172545	1312	1116
168.5	n/a	172545	1311	1032
178.16796875	n/a	182445	2110	0
178.7373046875	n/a	183028	1312	1032
178.7373046875	n/a	183028	1311	1241
188.53515625	n/a	193061	2110	0
189.1025390625	n/a	193642	1312	1241
189.1025390625	n/a	193642	1311	1044
196.431640625	n/a	201147	2110	0
197.0029296875	n/a	201732	1312	1044
197.0029296875	n/a	201732	1311	1221
206.251953125	n/a	211203	2110	0
206.8203125	n/a	211785	1312	1221
206.8203125	n/a	211785	1311	1091
216.6953125	n/a	221897	2110	0
217.2646484375	n/a	222480	1312	1091
217.2646484375	n/a	222480	1311	1081
226.86328125	n/a	232309	2110	0
227.435546875	n/a	232895	1312	1081
227.435546875	n/a	232895	1331	4037
233.3671875	n/a	238969	2120	0
244.5556640625	n/a	250426	1332	4037
244.5556640625	n/a	250426	1311	1087
254.26171875	n/a	260365	2110	0
254.8349609375	n/a	260952	1312	1087
254.8349609375	n/a	260952	1311	1188
261.5498046875	n/a	267828	2110	0
262.1220703125	n/a	268414	1312	1188
262.1220703125	n/a	268414	1321	4007
265.4052734375	n/a	271776	2120	0
271.3056640625	n/a	277818	1322	4007
271.3056640625	n/a	277818	1311	1252
277.47265625	n/a	284133	2110	0
278.044921875	n/a	284719	1312	1252
278.044921875	n/a	284719	1311	1248
284.5341796875	n/a	291364	2110	0
285.1064453125	n/a	291950	1312	1248
285.1064453125	n/a	291950	1311	1132
296.5888671875	n/a	303708	2110	0
297.158203125	n/a	304291	1312	1132
297.158203125	n/a	304291	1311	1185
305.6689453125	n/a	313006	2110	0
306.2373046875	n/a	313588	1312	1185
306.2373046875	n/a	313588	1311	1012
314.3837890625	n/a	321930	2110	0
314.95703125	n/a	322517	1312	1012
314.95703125	n/a	322517	1311	1023
325.365234375	n/a	333175	2110	0
325.9384765625	n/a	333762	1312	1023
325.9384765625	n/a	333762	1311	1143
333.6689453125	n/a	341678	2110	0
334.2373046875	n/a	342260	1312	1143
334.2373046875	n/a	342260	1311	1060
340.8291015625	n/a	349010	2110	0
341.4033203125	n/a	349598	1312	1060
341.4033203125	n/a	349598	1311	1135
356.908203125	n/a	365475	2110	0
357.4794921875	n/a	366060	1312	1135
357.4794921875	n/a	366060	1311	1128
363.8681640625	n/a	372602	2110	0
364.439453125	n/a	373187	1312	1128
364.439453125	n/a	373187	1331	4025
369.6435546875	n/a	378516	2120	0
372.1181640625	n/a	381050	1332	4025
372.1181640625	n/a	381050	1311	1147
380.828125	n/a	389969	2110	0
381.462890625	n/a	390619	1312	1147
381.462890625	n/a	390619	1232	0
457.2978515625	n/a	468274	1231	0
457.2978515625	n/a	468274	1311	1213
462.2255859375	n/a	473320	2110	0
462.798828125	n/a	473907	1312	1213
462.798828125	n/a	473907	1321	4001
481.5849609375	n/a	493144	2120	0
486.9931640625	n/a	498682	1322	4001
486.9931640625	n/a	498682	1311	1054
493.505859375	n/a	505351	2110	0
494.0791015625	n/a	505938	1312	1054
494.0791015625	n/a	505938	1311	1062
500.673828125	n/a	512691	2110	0
501.244140625	n/a	513275	1312	1062
501.244140625	n/a	513275	1311	1006
507.953125	n/a	520145	2110	0
508.5263671875	n/a	520732	1312	1006
508.5263671875	n/a	520732	1311	1024
515.3447265625	n/a	527714	2110	0
515.9130859375	n/a	528296	1312	1024
515.9130859375	n/a	528296	1311	1168
521.46484375	n/a	533981	2110	0
522.03515625	n/a	534565	1312	1168
522.03515625	n/a	534565	1311	1041
529.544921875	n/a	542255	2110	0
530.119140625	n/a	542843	1312	1041
530.119140625	n/a	542843	1311	1133
536.4638671875	n/a	549340	2110	0
537.03515625	n/a	549925	1312	1133
537.03515625	n/a	549925	1311	1004
543.9736328125	n/a	557030	2110	0
544.5478515625	n/a	557618	1312	1004
544.5478515625	n/a	557618	1341	4043
551.0810546875	n/a	564308	2120	0
554.6943359375	n/a	568008	1342	4043
554.6943359375	n/a	568008	1311	1200
563.48828125	n/a	577013	2110	0
564.0595703125	n/a	577598	1312	1200
564.0595703125	n/a	577598	1311	1121
569.7919921875	n/a	583468	2110	0
570.3642578125	n/a	584054	1312	1121
570.3642578125	n/a	584054	1311	1233
577.3193359375	n/a	591176	2110	0
577.8916015625	n/a	591762	1312	1233
577.8916015625	n/a	591762	1311	1211
583.2236328125	n/a	597222	2110	0
583.7958984375	n/a	597808	1312	1211
583.7958984375	n/a	597808	1341	4039
592.5673828125	n/a	606790	2120	0
595.05859375	n/a	609341	1342	4039
595.05859375	n/a	609341	1311	1126
600.767578125	n/a	615187	2110	0
601.33984375	n/a	615773	1312	1126
601.33984375	n/a	615773	1311	1037
613.1591796875	n/a	627876	2110	0
613.7314453125	n/a	628462	1312	1037
613.7314453125	n/a	628462	1311	1104
619.52734375	n/a	634397	2110	0
620.0986328125	n/a	634982	1312	1104
620.0986328125	n/a	634982	1311	1021
638.75	n/a	654081	2120	0
642.2724609375	n/a	657688	1312	1021
642.2724609375	n/a	657688	1311	1106
653.134765625	n/a	668811	2110	0
653.7080078125	n/a	669398	1312	1106
653.7080078125	n/a	669398	1311	1048
663.0546875	n/a	678969	2110	0
663.626953125	n/a	679555	1312	1048
663.626953125	n/a	679555	1311	1161
670.9501953125	n/a	687054	2110	0
671.51953125	n/a	687637	1312	1161
671.51953125	n/a	687637	1311	1109
680.7412109375	n/a	697080	2110	0
681.3134765625	n/a	697666	1312	1109
681.3134765625	n/a	697666	1311	1220
691.3994140625	n/a	707994	2110	0
691.9697265625	n/a	708578	1312	1220
691.9697265625	n/a	708578	1311	1191
702.541015625	n/a	719403	2110	0
703.1728515625	n/a	720050	1312	1191
